Episode num, Episode reward
0,260.04450293624467
1,252.85259761417396
2,217.71227107113498
3,211.72405030642346
4,273.26273579079646
5,222.8592295207188
6,255.90414513517828
7,149.21321724418306
8,221.20542808612217
9,299.20709109941726
10,253.98402180656987
11,200.8000940702757
12,241.20308653507485
13,282.4375324961563
14,276.3539578381627
15,214.70148282494426
16,209.5913900729844
17,56.559027535909685
18,205.97112829879234
19,185.43515114371525
20,224.1206706291639
21,216.85693258422546
22,167.355101034018
23,160.5042510124833
24,274.56626038111517
25,262.9355554864608
26,246.54768959982812
27,251.61357796648736
28,199.49978890751498
29,234.6579704766577
30,210.71070275207
31,292.2090288681047
32,274.4901470441192
33,264.52420381948804
34,277.156283991856
35,222.0956245394598
36,292.29748076471435
37,222.6963713936935
38,207.03293274178105
39,236.8636338267848
40,183.54268475477195
41,245.37579541135582
42,211.4294947778547
43,255.37674223712736
44,253.34088775823867
45,217.88538657853653
46,233.8619376849339
47,212.80820205090774
48,276.2938693700596
49,75.15324060405192
50,186.84371696979528
51,201.43378340717248
52,247.68305412706982
53,219.80955919414862
54,204.03438979855824
55,187.01765651209726
56,181.0263256166665
57,209.36455153229429
58,248.38535886270589
59,190.46755326598512
60,308.6769096309071
61,232.36946583356635
62,246.05611774891938
63,247.41323519527774
64,275.0416727696901
65,281.7581617670143
66,222.00833402220047
67,250.08722519881078
68,234.2786124112284
69,222.47334164569023
70,296.0198347194482
71,313.28762174135187
72,282.1844726072525
73,192.13264515602017
74,293.8578025967673
75,142.016646451768
76,308.76688077860933
77,265.4909324916304
78,272.96777656709673
79,184.06127716045305
80,235.5202241413856
81,275.60429400795823
82,285.14818528835065
83,293.4505700404587
84,268.4949675533964
85,251.30852597372095
86,299.80272599591837
87,263.33236165416565
88,229.51055574620702
89,270.01339721521583
90,310.3911036371087
91,200.19462569384666
92,262.34713508524027
93,266.0418454631365
94,203.37480851368235
95,249.3249607047558
96,323.94221462159175
97,279.55303778958796
98,288.71665132592204
99,229.94824906717287
100,252.94996486938135
101,307.6375363853642
102,200.50371941549798
103,234.5507233444862
104,285.48494680148144
105,289.1256639449229
106,251.77140753626756
107,258.0833852245157
108,251.4711445368791
109,273.3862456267406
110,237.91183825019937
111,262.59368131319013
112,272.7330132832945
113,241.61450818200922
114,316.3121453602453
115,265.4259573282914
116,236.7144101085767
117,315.4565186962735
118,282.2960954790267
119,244.765665559956
120,271.99788585191453
121,308.11132246506924
122,268.11667014863906
123,281.36712641404495
124,227.81398789167065
125,270.1246771845489
126,269.7163441149707
127,284.3513292926987
128,285.4640249803288
129,265.6389920311561
130,225.68887237069123
131,283.77855316633327
132,250.5548760999014
133,337.61473610779854
134,265.1298877591574
135,244.61728890431073
136,241.03732586170787
137,259.0028383195446
138,296.4773793676036
139,253.88160195465107
140,265.09870044416664
141,33.99804929306878
142,294.131199418779
143,997.0034213575228
144,290.3592531845882
145,289.45515887145916
146,242.76936773767102
147,244.66715244357786
148,304.14268853170944
149,274.33806823938266
150,289.11102709647037
151,256.5545195664094
152,295.7508786005325
153,255.66688654438863
154,290.539473962295
155,273.9446812481339
156,305.6685899870628
157,312.3579020449289
158,285.72141740611636
159,259.5497833266494
160,268.917250389865
161,281.16643173262764
162,267.51533040300995
163,240.51556164482116
164,328.6195871935502
165,276.03203735516536
166,272.0037234986663
167,243.43899398526045
168,282.8447901579462
169,258.64543808752836
170,212.26980996363542
171,239.93120144938487
172,241.08310061547607
173,271.79942482288715
174,222.0210121710075
175,222.4499082046625
176,360.3932226610381
177,302.96599542135345
178,211.9223893260544
179,303.0008054751229
180,232.70748809981256
181,279.11039293766856
182,267.8277008385439
183,268.5698230687471
184,284.9796262069398
185,325.31358285090795
186,290.2439041395701
187,257.3721893953648
188,277.6595107315817
189,269.0656737329
190,232.78282757232034
191,262.746095047882
192,235.42199452849624
193,270.9913623909114
194,276.3787891712937
195,274.6518595838327
196,353.35644374152093
197,245.14471931150936
198,294.53502585115695
199,239.9418656912112
200,283.2710854540148
201,207.64593791658072
202,240.6156515608296
203,215.53080093134227
204,248.9642875312649
205,270.2966112192342
206,294.50181998438853
207,120.80850841367715
208,333.81722208716195
209,261.82179344763557
210,224.07310718575178
211,257.3109517845674
212,240.67225024632774
213,313.3494540427263
214,267.4609994322598
215,285.57457295261395
216,250.895493688316
217,221.9122834941883
218,201.5543038259348
219,284.0593539848797
220,294.9150168625858
221,196.82020711558982
