Episode num, Episode reward
0,13.532847251331773
1,38.88727413009527
2,66.08070354015773
3,19.849568517678165
4,20.683733137731537
5,20.66790667226418
6,8.719104192303076
7,57.5301079997261
8,32.68521801490885
9,27.767867683563214
10,31.025108778730992
11,13.740330141367114
12,16.23863209376923
13,28.82999817818972
14,29.86645442271359
15,37.3101389119028
16,15.891914360164195
17,15.26926372221174
18,29.567714689504566
19,14.397772333917173
20,59.69970033992853
21,45.20684824280748
22,38.18231149695881
23,43.347664191320874
24,19.69781488744918
25,10.131786168853164
26,25.604573406998135
27,27.03667009464244
28,43.52121652551152
29,28.48390178586487
30,3.4124158560629274
31,15.801972301615125
32,65.11649951003263
33,29.917528197944492
34,62.84845746232107
35,48.68638058256943
36,25.577922057701397
37,34.71772225693371
38,11.660709329293603
39,26.180319550972815
40,4.650175807493468
41,7.640090570398564
42,54.38133491298978
43,10.540235195400854
44,27.711778068043294
45,15.58198271565841
46,32.48933108535878
47,12.74970982649004
48,5.981779276271539
49,27.175908415222022
50,12.535302172179108
51,37.21689348534902
52,56.598895043357885
53,52.29012123359946
54,28.56072409761955
55,71.31513968197886
56,41.65122488193701
57,47.10556522024866
58,26.360061355672126
59,61.501534228771646
60,64.18589185813684
61,59.471031109069045
62,39.7541482586029
63,31.325084278339972
64,20.698406594769093
65,18.776345358253913
66,21.557330020233046
67,107.75321759031748
68,88.74288549005024
69,20.547309895728784
70,79.45680819298957
71,91.48523183646901
72,59.63073340892639
73,28.269927325422294
74,83.36806408201547
75,105.2623447136134
76,55.51202090970942
77,31.11263295277555
78,27.296769319696676
79,27.959197787446005
80,25.90409892024366
81,61.772603245504946
82,51.19016769044783
83,84.36393892666106
84,84.30837955445044
85,45.248869443569006
86,62.44429049048198
87,54.55698544729299
88,39.343890016006014
89,64.36939170188306
90,88.37806493108195
91,54.937269328687066
92,56.70747470623612
93,51.15702886844618
94,63.69374365345648
95,72.71271981555856
96,92.13965892500178
97,66.85734200041917
98,50.73375428963404
99,9.603667831963344
100,87.26290724554097
101,98.18728207419738
102,113.37430221210502
103,31.426635774290638
104,99.46350324505777
105,50.55684194715748
