Episode num, Episode reward
0,260.04450293624467
1,252.85259761417396
2,217.71227107113498
3,219.3614659453845
4,273.26273579079646
5,222.8592295207188
6,255.90414513517828
7,148.12432661364855
8,221.20542808612217
9,299.0264035807516
10,253.98402180656987
11,200.8000940702757
12,241.20308653507485
13,282.4375324961563
14,276.3539578381627
15,214.70148282494426
16,209.5913900729844
17,73.51462131265933
18,168.5622516848118
19,180.26747137620603
20,224.1206706291639
21,216.85693258422546
22,253.91637860287062
23,160.49174872832253
24,274.56626038111517
25,178.06547391040823
26,246.54768959982812
27,251.61357796648736
28,199.50209840456878
29,234.6579704766577
30,210.71070275207
31,292.2066518430211
32,274.4901470441192
33,264.52420381948804
34,276.79010039085193
35,222.0956245394598
36,292.29748076471435
37,222.6963713936935
38,207.03303586540363
39,236.8636338267848
40,183.29417948946346
41,245.37579541135582
42,211.4294947778547
43,255.37674223712736
44,253.34088775823867
45,211.93953445647023
46,233.8619376849339
47,212.80820205090774
48,276.2938693700596
49,82.04722130591144
50,183.03165592560262
51,194.55043893162542
52,198.1886108120418
53,192.3687606819348
54,188.89111339515114
55,183.62088119945315
56,190.645128071303
57,183.5112521549258
58,143.4716798509436
59,184.6067607403207
60,182.27342486016366
61,221.4514672531663
62,229.74366914969733
63,246.34998990395238
64,205.30356964434392
65,213.40626855930122
66,211.82717554188324
67,192.18083638434567
68,209.56320477101815
69,243.68403309069393
70,175.45056923387835
71,236.21019815858077
72,210.15245002120903
73,287.51058981569855
74,260.90982335064837
75,216.53560613715166
76,227.23961978808495
77,262.0799049991334
78,160.51702765006556
79,228.94624012597438
80,231.8499427494099
81,226.69373948065777
82,91.20155522802781
83,242.3247104221768
84,261.4670722643124
85,26.110395539519004
86,233.73024285533168
87,265.4617614688416
88,257.50565238929346
89,215.92626632938698
90,256.02702394029086
91,297.1023275244424
92,216.91224905611327
93,232.21082928598162
94,258.6527765970783
95,311.907107577901
96,228.86175850631668
97,272.72327532132505
98,272.1795390104649
99,337.146648404409
100,16.20833926029943
101,274.08268018742433
102,272.3618504853577
103,288.60350171530416
104,275.953474163159
105,270.75539025897484
106,225.86630455008893
107,229.9531408738003
108,253.51266638946493
109,266.73414700599494
110,205.25543733498475
111,270.88793828107066
112,312.3477555353357
113,304.2259774518585
114,267.5848045534855
115,-8.995625032159785
116,258.7101490568243
117,308.71583428994
118,277.09386372113966
119,106.1496480070761
120,190.2323489390131
121,266.8076769499137
122,306.00468319711416
123,264.5511685914
124,202.13219864356643
125,176.3086034891413
126,256.79735509815634
127,233.2364855924898
128,222.7636737289109
129,250.36453351897154
130,268.7105871099948
131,285.7083119100652
132,203.35778379530223
133,242.20174137717956
134,260.702244757607
135,269.8133727821634
136,257.8089262382947
137,268.09630342936674
138,281.98068388479163
139,293.45910525902116
140,152.72026200417335
141,250.22659634189125
142,271.4895523763399
143,286.6778075086502
144,268.32865898320125
145,297.21433135016474
146,278.00097135318
147,241.8867052134673
148,131.13672649315666
149,190.47853527470062
150,249.53311856515697
151,274.1352048351954
152,243.86340072775238
153,149.17068588435063
154,276.003548326019
155,321.3885097817849
156,242.71487934102473
157,294.41694564434636
158,184.94153524782033
159,249.49980629457227
160,277.7356132120577
161,215.94985609066504
162,238.94411432391266
163,280.9417687124673
164,228.1610878795084
165,186.57168188511045
166,279.3778921416127
167,116.53426819533993
168,266.60444801009345
169,275.3592411566995
170,260.80711116739985
171,256.6281875532868
172,232.07239597158343
173,287.4288946276637
174,219.50372896923912
175,230.09601851844704
176,234.42600099167566
177,315.45894229202395
178,258.31112072580015
179,283.92236955396334
180,245.67442587097517
181,301.58515165956163
182,285.7354629305526
183,305.13529230528655
184,268.1906797578414
185,242.6830967645801
186,192.54015562530395
187,230.13203515955203
188,312.32401488640943
189,217.7505573287977
190,205.1415378501755
191,300.1448075400903
192,207.74218815875312
193,271.54111157707655
194,270.4822451194335
195,293.73125560418663
196,227.53582218946292
197,261.6176512334606
198,244.20570799058186
199,279.1780660413367
200,278.95895573274663
201,100.0491204267625
202,251.06532620827755
203,228.58426434408827
204,299.4237776225119
205,282.42337647864156
206,258.3930745400206
207,265.26264724477545
208,242.58116292273166
209,235.70492908100994
210,223.61606664103246
211,241.8836522090558
212,261.130586727904
213,274.89432113957986
214,265.9693733820265
215,265.9295025920325
216,262.48867582753223
217,293.38914088214483
218,272.0113094251619
219,277.8869855774342
220,241.04368240018937
