Episode number, Episode reward
51,219.69199315739004
52,237.16177729147043
53,267.44639351844415
54,260.83457946335744
55,254.03353028706303
56,129.2298291815599
57,217.64039899206932
58,225.85761817304052
59,229.95684243815066
60,264.98175812887234
61,249.90022979723946
62,297.67764701769767
63,284.7919793898501
64,271.18361460505173
65,287.77541481817457
66,251.90892040587056
67,258.84417320379794
68,228.34698136600332
69,275.0086687454257
70,291.867636106586
71,146.7525331998785
72,206.52170034132783
73,287.1703980887597
74,301.1260397463437
75,267.5713068441714
76,169.12805763041766
77,164.1977255732802
78,264.2990670785656
79,275.8555680753177
80,258.0248427708734
81,286.84449210260317
82,282.04518800557923
83,313.056105666538
84,311.5102638958773
85,283.6418482891925
86,317.81360048045326
87,300.6568870061034
88,57.27887131312727
89,261.3084928231467
90,303.0633426187113
91,324.99606548177564
92,283.4691716091016
93,322.52874843317454
94,278.20296877387295
95,312.4090109583877
96,279.610043337534
97,317.26937462707133
98,308.4846881984597
99,276.02611881999854
100,304.3059106980019
101,244.70276832335736
102,115.83546938628409
103,311.1146154254484
104,255.92768234137387
105,285.50401056776053
106,270.77311749276595
107,328.15695126385515
108,248.33210844123025
109,323.5226838215272
110,213.1623255136997
111,295.1935730288202
112,345.5548272941023
113,273.44881351395594
114,321.8158661831247
115,254.32655864589688
116,220.2146890779341
117,285.8691820560947
118,295.6593614994643
119,328.286309114439
120,21.504426929315287
121,268.02591625870997
122,233.42875040759546
123,286.7785420321581
124,342.13734635571586
125,265.0139178610308
126,300.28142011811997
127,291.58150589120766
128,162.28709367611197
129,49.92324436451094
130,298.9195259578946
131,259.6539898998297
132,339.99843147036034
133,305.543372506609
134,215.02499412456368
135,295.3135726856601
136,340.3815431943968
137,354.44656523380576
138,295.14523888550815
139,347.3735162386854
140,246.88554583344575
141,298.99673985236
142,324.7025392674921
143,285.3949952142084
144,313.4085704987682
145,359.95133651559877
146,200.58359337319533
147,330.54027495008575
148,365.7891155180185
149,229.2705436511214
150,266.42415170016795
151,254.49484515025154
152,314.1522836064648
153,607.038534630588
154,319.9752947971362
155,281.01079614943967
156,298.64215505748393
157,184.33812714173163
158,226.36622068673685
159,290.5520852437001
160,192.65014005213064
161,305.5998616376121
162,247.25480272207022
163,253.2400539786051
164,327.8094458616038
165,339.98196329199425
166,197.2029799838813
167,321.2777320895755
168,324.30678363050623
169,289.9285690662383
170,274.6890746895032
171,336.61215356056596
172,194.84121003735717
173,226.1514448353326
174,221.42541832024466
175,248.15565036491722
176,371.2143030968227
177,314.49879172550794
178,327.44195296575725
179,234.04788547567756
180,256.29768708385706
181,348.5350002098618
182,281.08864752637095
183,304.51612619803734
184,179.0293119814395
185,255.65200973844648
186,493.5788374001544
187,248.2899205492822
188,357.7116423132823
189,342.78508220114526
190,318.8201339622065
191,353.5513810421068
192,387.2617307445029
193,345.3523771350711
194,341.0372599664035
195,339.6243631985515
196,268.2162463919024
197,233.89750431295076
198,360.9362705527491
199,259.79478503767194
200,258.625126544195
201,273.69580216776455
202,309.1309035184184
203,279.60653144016317
204,346.4993834131622
205,365.47068129078133
206,245.5595224928642
207,164.74836148697673
208,383.6266394035791
209,335.2274568784657
210,304.6327679585834
211,273.06125181725986
212,243.41981317168467
213,219.345731013247
214,354.0393597794404
215,231.12987286585184
216,278.69471586311397
217,318.5487146146433
218,270.1852191286408
219,354.7156364086512
220,321.3172164818896
221,227.37942785670725
222,298.2452148745995
223,203.2294612635609
224,338.4407408051426
225,357.5476362848448
226,290.1060444404824
227,343.4782440356934
228,238.16280744102244
229,332.4113950877094
230,240.3289056999468
231,236.33609958347333
232,322.1061757716229
233,367.6432898836106
234,218.6243572167744
235,349.7513885903605
236,289.0571512638736
237,856.7127596631445
238,298.3088254504774
239,255.89660283100284
240,361.2058028465142
241,307.92731579424935
242,364.5622236453448
243,334.6507872158953
244,292.767860469158
245,279.0670689530891
246,337.51149772551923
247,246.87594774784716
248,344.45501369180755
249,366.4453271577354
250,244.73888521402392
251,199.796745278309
252,272.0279458233459
253,338.3489034458043
254,358.1997000200465
255,342.3450554988139
256,332.2084858211425
257,334.21331941940673
258,298.40042464213815
259,348.0114063700012
260,349.2099936889427
261,161.35175467826207
262,369.70758771319584
263,352.2739086175907
264,277.4698529102136
265,311.0019142144792
266,274.8615957457364
267,274.7300595080405
268,363.9057768061563
269,162.0015739628836
270,351.743661269215
271,284.850192834074
272,305.5945984672578
273,334.22825027924483
274,277.41524791183855
275,308.37020153439164
276,144.77133686973636
277,351.9078701879039
278,291.9606493572683
279,308.08279549061234
280,353.60991596537446
281,188.71030362274976
282,306.7275662139578
283,312.45921691287003
284,225.41127956643754
285,318.27283914260016
286,323.27304071409446
287,341.872662699064
288,188.67246940472768
289,222.2883169096789
290,317.57400627992445
291,352.46637483656207
292,287.65056458161934
293,315.65713960766675
294,245.01160829560396
295,351.33500056304047
296,230.56854561108472
297,92.12357300432632
298,307.9292372568909
299,338.85704514401715
300,246.27896699984078
301,239.96155765041183
302,337.29578685505794
303,345.5072022530407
304,356.65899340717357
305,269.6617520076149
306,245.22231096391502
307,288.02781901044295
308,313.96905385773283
309,235.65910834856842
