,coit_1,coit_avg
171,133.23298925874582,133.23298925874582
172,191.5781083590581,191.5781083590581
173,78.33280046157519,78.33280046157519
174,103.3407166717552,103.3407166717552
175,55.13890369130819,55.13890369130819
176,160.0531479397149,160.0531479397149
177,105.40114190441152,105.40114190441152
178,76.52522785468462,76.52522785468462
179,130.97987533051577,130.97987533051577
180,94.81484233605784,94.81484233605784
181,132.3903956651273,132.3903956651273
182,152.3366639978181,152.3366639978181
183,124.7416572819172,124.7416572819172
184,98.22933459778312,98.22933459778312
185,112.45100930963883,112.45100930963883
186,95.08477488862432,95.08477488862432
187,108.5357885163044,108.5357885163044
188,84.5139237634603,84.5139237634603
189,91.34907510429744,91.34907510429744
190,133.18817841462615,133.18817841462615
191,109.3456910043021,109.3456910043021
192,96.76886562927209,96.76886562927209
193,79.45634484514109,79.45634484514109
194,81.79960350871738,81.79960350871738
195,114.07354103453096,114.07354103453096
196,103.36756921684696,103.36756921684696
197,97.888406137445,97.888406137445
198,149.89863866681088,149.89863866681088
199,133.989180300494,133.989180300494
200,113.72896790286372,113.72896790286372
201,118.8838819932022,118.8838819932022
202,101.36177919046727,101.36177919046727
203,115.4181270069212,115.4181270069212
204,78.94527668738837,78.94527668738837
205,80.6295237266179,80.6295237266179
206,125.9507768022866,125.9507768022866
207,87.83961031816857,87.83961031816857
208,143.22016500986416,143.22016500986416
209,93.28460459577914,93.28460459577914
210,114.6440599053468,114.6440599053468
211,127.06352421547784,127.06352421547784
212,38.556112041349664,38.556112041349664
213,69.72052640910837,69.72052640910837
214,120.62626106242432,120.62626106242432
215,91.30700518187383,91.30700518187383
216,100.65187228369116,100.65187228369116
217,74.84493237625064,74.84493237625064
218,48.38646307452284,48.38646307452284
219,99.93536770684454,99.93536770684454
220,91.64667395849776,91.64667395849776
221,92.18908755401374,92.18908755401374
222,127.04166006206098,127.04166006206098
223,139.16160473173986,139.16160473173986
224,129.83901008602476,129.83901008602476
225,102.05779007415082,102.05779007415082
226,97.35105220875064,97.35105220875064
227,88.7155977860358,88.7155977860358
228,76.9394611671553,76.9394611671553
229,79.38336220235728,79.38336220235728
230,133.44485471107126,133.44485471107126
231,119.2288903767534,119.2288903767534
232,95.56111049049822,95.56111049049822
233,60.54683535513848,60.54683535513848
234,119.7594434466001,119.7594434466001
235,133.70758376954305,133.70758376954305
236,79.01264341817523,79.01264341817523
237,90.37939343367566,90.37939343367566
238,108.99960893020229,108.99960893020229
239,148.3482603947489,148.3482603947489
240,122.9278927341662,122.9278927341662
241,91.85604991994028,91.85604991994028
242,108.41606990862124,108.41606990862124
243,138.93116890730894,138.93116890730894
244,62.176897014718016,62.176897014718016
245,80.94413382964956,80.94413382964956
246,101.11018256406054,101.11018256406054
247,104.93738146549754,104.93738146549754
248,93.8508672024361,93.8508672024361
249,141.22895698857943,141.22895698857943
250,90.51226530669108,90.51226530669108
251,69.94109055700528,69.94109055700528
252,152.66069670367946,152.66069670367946
253,114.16627502242504,114.16627502242504
254,106.69254700501892,106.69254700501892
255,81.6605051829771,81.6605051829771
256,100.32229114908024,100.32229114908024
257,218.93168259075048,218.93168259075048
258,127.7793186881896,127.7793186881896
259,112.75486206602643,112.75486206602643
260,77.02455825742523,77.02455825742523
261,240.0927589996131,240.0927589996131
262,137.56620405187758,137.56620405187758
263,92.9355023252811,92.9355023252811
264,116.53981637613106,116.53981637613106
265,140.23728618698772,140.23728618698772
266,126.26201457349369,126.26201457349369
267,118.34408288830464,118.34408288830464
268,191.2133186948373,191.2133186948373
269,107.78594155443712,107.78594155443712
270,135.0536290338625,135.0536290338625
271,116.7534863189589,116.7534863189589
272,121.36817306536012,121.36817306536012
273,130.0649311305115,130.0649311305115
274,116.43876144544568,116.43876144544568
275,140.3904296599424,140.3904296599424
276,56.91119224380834,56.91119224380834
277,121.24101898510597,121.24101898510597
278,94.42559340467132,94.42559340467132
279,126.56904866352664,126.56904866352664
280,101.71649436299154,101.71649436299154
281,87.5093063586624,87.5093063586624
282,47.80205610254518,47.80205610254518
283,77.94135432469226,77.94135432469226
284,134.00072360421956,134.00072360421956
285,96.18190016245435,96.18190016245435
286,110.91915922710535,110.91915922710535
287,117.5328689878733,117.5328689878733
288,117.3831887178072,117.3831887178072
289,111.9305305488382,111.9305305488382
290,85.46178258739782,85.46178258739782
291,114.0665616740789,114.0665616740789
292,89.83653157404821,89.83653157404821
293,140.49427990368773,140.49427990368773
294,61.356788909597576,61.356788909597576
295,126.63466279205464,126.63466279205464
296,90.93417507355024,90.93417507355024
297,116.61534017951728,116.61534017951728
298,78.55909157382014,78.55909157382014
299,142.28462717571787,142.28462717571787
300,154.42230463794954,154.42230463794954
301,132.88346202110992,132.88346202110992
302,205.49031712012285,205.49031712012285
303,126.78889509676988,126.78889509676988
304,150.7810838960462,150.7810838960462
305,143.50171523690452,143.50171523690452
306,127.8204395189375,127.8204395189375
307,89.21177250554881,89.21177250554881
308,117.95510736257503,117.95510736257503
309,79.97729238874415,79.97729238874415
310,118.36415231586244,118.36415231586244
311,143.67018177457706,143.67018177457706
312,104.7307485723522,104.7307485723522
313,112.3561943777126,112.3561943777126
314,127.75542845406608,127.75542845406608
315,37.77921478888728,37.77921478888728
316,125.25688535895186,125.25688535895186
317,121.20372980691208,121.20372980691208
318,102.096755531514,102.096755531514
319,195.1052270542759,195.1052270542759
320,94.55617746392956,94.55617746392956
321,193.9361844494128,193.9361844494128
322,117.18614348052589,117.18614348052589
323,152.5981463250196,152.5981463250196
324,91.8884274685403,91.8884274685403
325,113.76334681701395,113.76334681701395
326,120.8946608720054,120.8946608720054
327,103.62624887281116,103.62624887281116
328,92.64718883482006,92.64718883482006
329,51.07360298577656,51.07360298577656
330,74.7761904969488,74.7761904969488
331,151.77568099015602,151.77568099015602
332,89.6165948542744,89.6165948542744
333,190.23105117541604,190.23105117541604
334,134.7418130882494,134.7418130882494
335,89.74700149909087,89.74700149909087
336,98.63038310676748,98.63038310676748
337,93.43388677637876,93.43388677637876
338,192.67366840855425,192.67366840855425
339,92.23854662213536,92.23854662213536
340,121.12828495295142,121.12828495295142
341,142.7120503503267,142.7120503503267
342,52.93876832481202,52.93876832481202
343,116.86782463235924,116.86782463235924
344,75.03107734851298,75.03107734851298
345,104.33528380407054,104.33528380407054
346,100.9376186050394,100.9376186050394
347,128.77955421494167,128.77955421494167
348,160.40038140686573,160.40038140686573
349,149.56673518471226,149.56673518471226
350,142.95785796431596,142.95785796431596
351,137.14441055099002,137.14441055099002
352,103.2391391905348,103.2391391905348
353,89.42035261127634,89.42035261127634
354,107.25465883850576,107.25465883850576
355,136.31862093287788,136.31862093287788
356,129.32600126553538,129.32600126553538
357,130.30101152931056,130.30101152931056
358,137.29017968716238,137.29017968716238
359,111.89672543931984,111.89672543931984
360,126.35363349507767,126.35363349507767
361,139.42811284109163,139.42811284109163
362,115.19486611253504,115.19486611253504
363,103.645788134909,103.645788134909
364,107.43974430086811,107.43974430086811
365,147.89966402446044,147.89966402446044
366,132.88167806205243,132.88167806205243
367,136.67771530409826,136.67771530409826
368,75.29345268564198,75.29345268564198
369,220.3851122252253,220.3851122252253
370,136.17099091124135,136.17099091124135
371,134.58474269467166,134.58474269467166
372,82.71396667132112,82.71396667132112
373,141.2713294852435,141.2713294852435
374,140.79729266019228,140.79729266019228
375,174.04570933419404,174.04570933419404
376,112.55380791373992,112.55380791373992
377,124.91058036917566,124.91058036917566
378,222.80370163886093,222.80370163886093
379,109.34896353129052,109.34896353129052
380,213.76035962643147,213.76035962643147
381,132.0604317168201,132.0604317168201
382,91.1948702183592,91.1948702183592
383,111.3783040966219,111.3783040966219
384,144.97979425531304,144.97979425531304
385,129.13658604423932,129.13658604423932
386,123.04751707496068,123.04751707496068
387,70.96199977748499,70.96199977748499
388,121.72742995185052,121.72742995185052
389,126.54263537057848,126.54263537057848
390,160.10403045150147,160.10403045150147
391,143.7950861456917,143.7950861456917
392,187.18421939889345,187.18421939889345
393,134.58338127505468,134.58338127505468
394,147.22504169417883,147.22504169417883
395,237.04505882457295,237.04505882457295
396,115.0196098404896,115.0196098404896
397,129.59012731081617,129.59012731081617
398,127.10412696331449,127.10412696331449
399,148.94025508567714,148.94025508567714
400,201.77525984156395,201.77525984156395
401,106.82624376306902,106.82624376306902
402,106.44285943747532,106.44285943747532
403,155.49179143299943,155.49179143299943
404,125.5404679533018,125.5404679533018
405,108.57666899722383,108.57666899722383
406,150.2000259647048,150.2000259647048
407,136.17539060689222,136.17539060689222
408,129.1606700101026,129.1606700101026
409,234.8289311964797,234.8289311964797
410,93.0136949173401,93.0136949173401
411,154.28454055594725,154.28454055594725
412,146.5493323771187,146.5493323771187
413,132.7521233448483,132.7521233448483
414,149.94382069394362,149.94382069394362
415,122.3757620537226,122.3757620537226
416,156.5843205701096,156.5843205701096
417,86.33068879410185,86.33068879410185
418,149.68229399978773,149.68229399978773
419,95.01271307053406,95.01271307053406
420,149.6507774822606,149.6507774822606
421,146.70029497201867,146.70029497201867
422,139.13147203423824,139.13147203423824
423,149.77620962348695,149.77620962348695
424,120.30772319230068,120.30772319230068
425,131.35699108509263,131.35699108509263
426,116.68094739854826,116.68094739854826
427,86.47592577812736,86.47592577812736
428,150.50240924817857,150.50240924817857
429,114.67814785148968,114.67814785148968
430,111.0683675708718,111.0683675708718
431,118.36900213362745,118.36900213362745
432,132.39520609864874,132.39520609864874
433,148.36367728410062,148.36367728410062
434,118.51835755261604,118.51835755261604
435,129.90610063830522,129.90610063830522
436,131.51720285539142,131.51720285539142
437,134.3181004447468,134.3181004447468
438,148.7410238572661,148.7410238572661
439,108.24362342442076,108.24362342442076
440,158.20215280579012,158.20215280579012
441,150.9699618853907,150.9699618853907
442,107.33133049361037,107.33133049361037
443,129.67803279233635,129.67803279233635
444,149.0490607269453,149.0490607269453
445,160.04858909957622,160.04858909957622
446,157.8073788100082,157.8073788100082
447,163.86568954648646,163.86568954648646
448,204.09590447167477,204.09590447167477
449,124.25962389483004,124.25962389483004
450,165.6918328168611,165.6918328168611
451,150.48328496498672,150.48328496498672
452,152.97659900775835,152.97659900775835
453,149.10216399573844,149.10216399573844
454,152.68646386657153,152.68646386657153
455,151.98063586912994,151.98063586912994
456,159.78789503829012,159.78789503829012
457,103.6273503819712,103.6273503819712
458,151.3662121147228,151.3662121147228
459,160.72212675838392,160.72212675838392
460,116.53913314050251,116.53913314050251
461,211.6468919515871,211.6468919515871
462,146.64166562821308,146.64166562821308
463,129.28926050399954,129.28926050399954
464,154.8014787240598,154.8014787240598
465,121.57940478844068,121.57940478844068
466,116.0797489626395,116.0797489626395
467,139.67280146522455,139.67280146522455
468,142.47116209397163,142.47116209397163
469,152.9378709613622,152.9378709613622
470,153.64644075886517,153.64644075886517
471,165.1136465274324,165.1136465274324
472,144.11237690544655,144.11237690544655
473,106.88997809724022,106.88997809724022
474,150.40978336254977,150.40978336254977
475,160.87069269422997,160.87069269422997
476,170.2338357222188,170.2338357222188
477,165.51114777527576,165.51114777527576
478,170.9119132938277,170.9119132938277
479,108.88138495548615,108.88138495548615
480,110.3906063781243,110.3906063781243
481,109.05224022708492,109.05224022708492
482,162.68997110314953,162.68997110314953
483,119.69660065247646,119.69660065247646
484,89.18392884598344,89.18392884598344
485,201.05260006229344,201.05260006229344
486,141.34063656004338,141.34063656004338
487,107.96424323546027,107.96424323546027
488,164.02016883454226,164.02016883454226
489,112.04919082806488,112.04919082806488
490,126.6081138517516,126.6081138517516
491,151.88503031041924,151.88503031041924
492,161.06426334923202,161.06426334923202
493,97.4722288179704,97.4722288179704
494,139.75943354266147,139.75943354266147
495,111.3581424712819,111.3581424712819
496,151.39142638038973,151.39142638038973
497,160.11388627749292,160.11388627749292
498,119.02455425966892,119.02455425966892
499,102.93254100545256,102.93254100545256
500,132.60293450926574,132.60293450926574
501,112.99657827202664,112.99657827202664
502,140.72065504460122,140.72065504460122
503,129.5245780057622,129.5245780057622
504,149.16331007025087,149.16331007025087
505,130.90730340687006,130.90730340687006
506,146.58974027675544,146.58974027675544
507,110.90576543300824,110.90576543300824
508,157.22395627243205,157.22395627243205
509,121.08456016702752,121.08456016702752
510,138.37128840308895,138.37128840308895
511,152.94995924687584,152.94995924687584
512,157.3590033337572,157.3590033337572
513,182.03256446079985,182.03256446079985
514,158.20927604313442,158.20927604313442
515,133.36054453680092,133.36054453680092
516,199.5695267408937,199.5695267408937
517,139.6417311466735,139.6417311466735
518,120.6847889518006,120.6847889518006
519,156.83296570689075,156.83296570689075
520,123.3672424427438,123.3672424427438
521,141.35354686708624,141.35354686708624
522,163.12551866363788,163.12551866363788
523,137.51105597123703,137.51105597123703
524,172.86418228093498,172.86418228093498
525,151.54277326660753,151.54277326660753
526,132.289231904367,132.289231904367
527,149.5975132629435,149.5975132629435
528,123.80810818850938,123.80810818850938
529,191.5340615252548,191.5340615252548
530,112.9383817406447,112.9383817406447
531,207.91174037221245,207.91174037221245
532,153.91051880907708,153.91051880907708
533,102.59824070001429,102.59824070001429
534,150.6560992067673,150.6560992067673
535,145.14456010002675,145.14456010002675
536,135.14312044139712,135.14312044139712
537,152.90774403261338,152.90774403261338
538,134.8194512223603,134.8194512223603
539,147.6698401220637,147.6698401220637
540,161.9089949548363,161.9089949548363
541,117.26860453516846,117.26860453516846
542,204.94794229403925,204.94794229403925
543,139.17645403129464,139.17645403129464
544,169.6621490665445,169.6621490665445
545,168.792994107114,168.792994107114
546,175.90883235334536,175.90883235334536
547,116.52315685062264,116.52315685062264
548,121.91576965422595,121.91576965422595
549,128.6792572083594,128.6792572083594
550,142.9836078155095,142.9836078155095
551,132.12077089290136,132.12077089290136
552,135.13333045763875,135.13333045763875
553,154.6062452873422,154.6062452873422
554,167.40463246418474,167.40463246418474
555,157.3300810854815,157.3300810854815
556,122.30427975975546,122.30427975975546
557,73.95419797776233,73.95419797776233
558,152.10822887774083,152.10822887774083
559,134.52865264578534,134.52865264578534
560,139.61436202070198,139.61436202070198
561,153.99618456431668,153.99618456431668
562,159.71785006712156,159.71785006712156
563,152.7566951774585,152.7566951774585
564,128.8290999188339,128.8290999188339
565,105.17823343019676,105.17823343019676
566,175.5873096009503,175.5873096009503
567,112.80242829639684,112.80242829639684
568,155.2931233684491,155.2931233684491
569,166.4116997582204,166.4116997582204
570,130.60621066136662,130.60621066136662
571,131.4261740975141,131.4261740975141
572,160.57386910784197,160.57386910784197
573,163.2660124638674,163.2660124638674
574,158.47004261733576,158.47004261733576
575,104.86088647499298,104.86088647499298
576,162.21932046532137,162.21932046532137
577,159.8713072128017,159.8713072128017
578,160.0592207850607,160.0592207850607
579,167.12256867068913,167.12256867068913
580,160.18524280427098,160.18524280427098
581,132.12459965783708,132.12459965783708
582,164.22208728564058,164.22208728564058
583,133.14572423770224,133.14572423770224
584,164.0844411508722,164.0844411508722
585,160.38741301975617,160.38741301975617
586,164.8330488789133,164.8330488789133
587,152.15232489282863,152.15232489282863
588,125.15739536403991,125.15739536403991
589,155.58770121141993,155.58770121141993
590,128.65181970415676,128.65181970415676
591,93.23642585040167,93.23642585040167
592,152.21709203602703,152.21709203602703
593,175.65016123441836,175.65016123441836
594,120.6094910207308,120.6094910207308
595,143.25954776226354,143.25954776226354
596,119.64449449398408,119.64449449398408
597,161.15235691868975,161.15235691868975
598,158.92488671476764,158.92488671476764
599,173.99949441789718,173.99949441789718
600,160.328567803346,160.328567803346
601,151.5489790911934,151.5489790911934
602,146.46317003367082,146.46317003367082
603,147.11645836213577,147.11645836213577
604,132.28201357404205,132.28201357404205
605,175.3081576675422,175.3081576675422
606,167.43298194491135,167.43298194491135
607,157.27596009502193,157.27596009502193
608,108.66760656366309,108.66760656366309
609,173.95268302271046,173.95268302271046
610,163.4034089692306,163.4034089692306
611,120.59431026442525,120.59431026442525
612,161.5733737600057,161.5733737600057
613,167.24484064783883,167.24484064783883
614,153.80955320318,153.80955320318
615,162.0510263956845,162.0510263956845
616,108.223823668949,108.223823668949
617,143.0007202196479,143.0007202196479
618,107.03655071630138,107.03655071630138
619,136.419416041237,136.419416041237
620,159.7607967588743,159.7607967588743
621,164.50395611294212,164.50395611294212
622,119.71779641498232,119.71779641498232
623,143.93815867578675,143.93815867578675
624,227.19430965460413,227.19430965460413
625,200.0662977641084,200.0662977641084
626,207.14087390161484,207.14087390161484
627,167.20265745629104,167.20265745629104
628,176.4812513917032,176.4812513917032
629,166.4982760136508,166.4982760136508
630,163.2932513835568,163.2932513835568
631,169.38767409161318,169.38767409161318
632,171.608554132179,171.608554132179
633,167.48107180938527,167.48107180938527
634,119.5778423557366,119.5778423557366
635,129.3611119976426,129.3611119976426
636,212.23765121515572,212.23765121515572
637,123.64620811789372,123.64620811789372
638,168.1072688507347,168.1072688507347
639,118.04679845278145,118.04679845278145
640,172.9078642357599,172.9078642357599
641,159.4304323252647,159.4304323252647
642,176.56823207355646,176.56823207355646
643,176.3117210751972,176.3117210751972
644,228.92687667772265,228.92687667772265
645,109.72735554796884,109.72735554796884
646,86.07703835709515,86.07703835709515
647,197.0684609789193,197.0684609789193
648,118.18879805166584,118.18879805166584
649,142.24837364297235,142.24837364297235
650,120.0360607822058,120.0360607822058
651,208.44146782883823,208.44146782883823
652,156.01089513849527,156.01089513849527
653,210.63141724135804,210.63141724135804
654,129.8983514009672,129.8983514009672
655,129.59021386294694,129.59021386294694
656,172.68934007629443,172.68934007629443
657,216.63053464957952,216.63053464957952
658,177.10115421314197,177.10115421314197
659,152.7425417356042,152.7425417356042
660,189.3487867742284,189.3487867742284
661,116.94900112416856,116.94900112416856
662,169.19764827380382,169.19764827380382
663,229.1411038605197,229.1411038605197
664,167.64273618041102,167.64273618041102
665,167.27085986096137,167.27085986096137
666,143.12576598732352,143.12576598732352
667,113.2147433317367,113.2147433317367
668,113.74326908610288,113.74326908610288
669,177.87726510330106,177.87726510330106
670,165.7489833435039,165.7489833435039
671,177.81528485165035,177.81528485165035
672,145.3378887905672,145.3378887905672
673,172.08857026159265,172.08857026159265
674,141.13556963634224,141.13556963634224
675,169.81528272533953,169.81528272533953
676,168.73851079041538,168.73851079041538
677,132.06218258804225,132.06218258804225
678,158.7888518928084,158.7888518928084
679,133.03261031216016,133.03261031216016
680,140.17791924190394,140.17791924190394
681,113.52781961591846,113.52781961591846
682,127.65813842187428,127.65813842187428
683,62.16049854746819,62.16049854746819
684,114.99882549045718,114.99882549045718
685,144.05262422728617,144.05262422728617
686,85.77515340119433,85.77515340119433
687,231.4796729182051,231.4796729182051
688,154.51356274202453,154.51356274202453
689,147.87332733790285,147.87332733790285
690,136.19322205220678,136.19322205220678
691,107.5681464663769,107.5681464663769
692,117.60877991749814,117.60877991749814
693,112.22872381040726,112.22872381040726
694,123.53212325491448,123.53212325491448
695,145.8480256615534,145.8480256615534
696,103.10645701172996,103.10645701172996
697,171.64557210145887,171.64557210145887
698,168.03317386001518,168.03317386001518
699,171.5900090537574,171.5900090537574
700,81.24382227585286,81.24382227585286
701,118.03983203142576,118.03983203142576
702,118.50186524074748,118.50186524074748
703,171.52336201713763,171.52336201713763
704,164.43256334384947,164.43256334384947
705,175.6556148915308,175.6556148915308
706,155.8314538943623,155.8314538943623
707,150.88677517659738,150.88677517659738
708,164.1821434269598,164.1821434269598
709,89.83627858536863,89.83627858536863
710,74.78532902794333,74.78532902794333
711,138.04588347394713,138.04588347394713
712,181.146339563662,181.146339563662
713,143.9429963564058,143.9429963564058
714,148.18190290628547,148.18190290628547
715,85.4412400949608,85.4412400949608
716,189.59334859939133,189.59334859939133
717,145.99609802824264,145.99609802824264
718,161.22892863884442,161.22892863884442
719,169.41609016596695,169.41609016596695
720,125.8631312793106,125.8631312793106
721,141.9677668910985,141.9677668910985
722,166.8369113732663,166.8369113732663
723,164.6045669080229,164.6045669080229
724,136.87868442580478,136.87868442580478
725,163.20136495533248,163.20136495533248
726,158.06556728222762,158.06556728222762
727,206.33377827175156,206.33377827175156
728,151.05494535360708,151.05494535360708
729,150.84528172783092,150.84528172783092
