Episode number, Episode reward
51,9.304156754019226
52,27.304168804092242
53,20.07029349968984
54,81.60504225197064
55,38.2917054521002
56,20.733116983047054
57,37.17812036927496
58,53.92671370893564
59,5.136094488845464
60,29.10673818026435
61,15.144765338723854
62,51.558456700420145
63,43.488750742632455
64,11.125041390647231
65,35.75023705100951
66,71.44959773103625
67,18.77777678559
68,25.712304264382535
69,73.15761489991935
70,98.97139038266012
71,129.71144425501976
72,75.16364340735066
73,118.74847776019291
74,82.68083330738489
75,107.53518194114926
76,131.8446355394669
77,76.76455368708599
78,85.36047549510107
79,67.88683179146628
80,103.5088343861225
81,97.3964585083297
82,70.69831046498855
83,152.72888401731146
84,98.3732435274346
85,65.39409898409117
86,129.4779015462389
87,164.56957502028058
88,196.38871344678253
89,180.8255004604639
90,160.32405333613053
91,117.33830235376034
92,156.0672252845862
93,177.20251611928248
94,180.9572467002578
95,175.03154317999093
96,91.04772313337995
97,135.00870882812478
98,46.10070399552923
99,176.65163379649962
100,29.170292399975732
101,181.1476786798755
102,73.17306995622369
103,84.16192394436013
104,180.58035758429165
105,617.5761014602291
106,527.7152653726312
107,180.9215972536548
108,163.52501069224152
109,143.3039030229537
110,132.01784101347437
111,149.42086520116263
112,171.64996420245043
113,76.02467150035197
114,171.438375878093
115,163.0705442307104
116,168.21002793242545
117,105.17119380431605
118,77.00765638800829
119,113.09689116481238
120,110.49883541559844
121,196.85952688664491
122,59.422700005333645
123,167.1538696553876
124,670.2152216059545
125,70.77453051096767
126,160.1516030721481
127,176.2716116472837
128,134.0682404035892
129,138.25588102033697
130,144.6262952043366
131,93.38605389041555
132,99.58102509281964
133,164.83047881407074
134,193.08450973859158
135,125.45179849581288
136,155.1953382238098
137,61.44378147523791
138,173.42246304006918
139,105.97852761966561
140,177.64676038856098
141,746.6738384033547
142,168.03054266140836
143,187.85353651897475
144,271.20877779564245
145,104.41562359571078
146,150.89697709806953
147,182.0648132025814
148,168.36512484937185
149,91.31193694021192
150,173.24336678275864
151,169.37065935963895
152,185.69691340955808
153,546.2982905227029
154,65.503913297116
155,150.83968173346292
156,165.63615581483188
157,194.39426363604355
158,165.30429540142538
159,89.10143016229762
160,156.60886462528248
161,168.39204069500505
162,188.7317879281435
163,249.23691106136846
164,177.06628499343708
165,180.9810416653462
166,58.74976217511591
167,180.95133996061426
168,79.34401189617984
169,137.86349245402238
170,42.24950940366151
171,187.81717054206396
172,178.1762814403188
173,152.00161388537984
174,177.51561007040286
175,182.31421353480394
176,182.92172412620553
177,90.19970520664103
178,155.85920010217984
179,174.88719931567312
180,94.10804372147427
181,177.31538778808496
182,185.83424990743535
183,169.40488416164982
184,179.28857413814018
185,164.48967939049632
186,173.40942194454138
187,187.2275067098448
188,258.620729008095
189,165.69800738576868
190,179.2596599091727
191,153.8246786048263
192,604.1906446018578
193,175.05392036524898
194,104.9337457239975
195,183.29810500355237
196,1578.5353101993649
197,97.0377978599011
198,194.8424562732456
199,106.46718781562109
200,190.1715265108069
201,190.8012596997702
202,49.683205640372876
203,198.73534972452433
204,90.6709191023109
205,151.8230169623396
206,185.9396278175941
207,184.48545723529742
208,101.26006154979295
209,236.41447512873168
210,196.19879358745564
211,147.31708573986808
212,182.92733531625888
213,178.34825847641966
214,76.68694547061901
215,160.53037111050975
