Episode number, Episode reward
51,67.37890543125198
52,12.919891781886118
53,19.458883478543232
54,8.2545867043008
55,30.19623901367478
56,37.84527479608329
57,57.703370117032655
58,27.387498447723086
59,88.74658750236509
60,35.14371491571347
61,54.54728641142754
62,45.71604047055639
63,29.496481607423046
64,50.678725795381176
65,61.725911878650585
66,58.42390977692945
67,92.6634978194229
68,79.67699323299186
69,37.037161180827795
70,56.507601304071024
71,117.0441939872784
72,73.90475481656382
73,70.77028669286946
74,101.62262809657588
75,115.3739069063776
76,95.8801441178421
77,93.82597134789842
78,104.38330742236067
79,99.86336060762514
80,106.9956967387491
81,79.39107728928894
82,106.09620539714682
83,106.24845502223222
84,93.56438072655583
85,122.44012190048548
86,113.7858312979635
87,120.38305142307424
88,131.09681631184566
89,105.31293019652088
90,122.1723257370691
91,117.08150932116214
92,130.82754760055334
93,120.89691079014365
94,113.77294073251477
95,99.02374849056959
96,109.45376647999264
97,117.36001917989668
98,116.20973537320296
99,141.34134811177836
100,97.76817664864782
101,118.43105637236883
102,152.6085935545284
103,148.83586066539246
104,66.11026675972786
105,153.40465213497217
106,122.60557068115192
107,139.4899266066639
108,88.63665841550441
109,141.85407293770416
110,134.11547105320636
111,128.68838233787199
112,138.10160001444063
113,123.60007453461975
114,129.5126590105751
115,133.25012374587195
116,144.8962059123482
117,166.94224075025863
118,125.2380834026877
119,173.8327965069853
120,175.90973884363743
121,118.86833354237477
122,171.40134048103684
123,153.07918005002847
124,173.61911007932733
125,119.53384765502832
126,208.28174816440708
127,125.93815215780583
128,170.77729682277058
129,152.86332337979024
130,131.57667539141937
131,219.06871510535828
132,195.32834004372398
133,212.08886499993517
134,213.0777941502276
135,221.8161095275079
136,212.34756812553127
137,143.57863575167087
138,214.00066611136018
139,141.07841803070858
140,163.20486210553298
141,149.81788170316375
142,234.3639302427001
143,222.51740918611878
144,221.1972742865092
145,166.82137267997817
146,171.99524499079186
147,228.23832740272476
148,177.51188368945486
149,228.8561461857313
150,232.7627706213176
151,226.3779305642511
152,234.0712727470251
153,238.9793722960336
154,238.36497380756774
155,202.06440299414055
156,235.88387990253608
157,235.5959144756818
158,234.63428613595124
159,191.68876311086686
160,231.6224175029923
161,239.29294065270037
162,150.7806479349316
163,152.88101875331245
164,223.92769592175196
165,237.36381680943538
166,210.91811042986862
167,234.77001186446796
168,196.56321967538938
169,238.42252331968277
170,158.4402266382539
171,222.9094367524497
172,193.14995196053746
173,178.32188552991192
174,138.24836502936367
175,229.21290535552862
176,235.6871437905193
177,139.75209115188687
178,170.9601701597316
179,217.40424534268453
180,127.99497474103272
181,179.76285653034194
182,206.29750757896207
183,180.24495091256935
184,162.42874284165404
185,160.03872162566822
186,167.9936265547968
187,237.81182629835334
188,207.34477169304483
189,233.43368816930916
190,230.59026301736282
191,166.41687411629132
192,210.0260385756307
193,172.6445393330995
194,228.8148614875052
195,151.46979401957248
196,226.2412898795536
197,177.09200858532202
198,117.85698555108004
199,164.85654539434637
200,167.5961023043289
201,227.8885073012596
202,207.37680156830487
203,185.16732429037648
204,176.64414444390968
205,210.08177641882511
206,236.80951595528225
207,188.42430000781815
208,233.86318170590195
209,151.10800852913582
210,162.30003457987118
211,233.1223563207899
212,191.32755988761699
213,238.33724234633178
214,186.72567269390098
215,240.42549541524633
216,219.9241599703343
217,182.3191686589047
218,195.91981743785067
219,199.53587069998866
220,233.71046929596324
221,225.49460503459554
222,184.43453208089704
223,182.63397032484116
224,238.9901392638833
225,188.132988675265
226,169.9655511802879
227,165.54534384607297
228,200.46404944810416
229,234.61238053096804
230,225.85588574511695
231,170.26791257929605
232,181.09153241592762
233,226.2596436421943
234,239.29056474045757
235,238.36986138752556
236,235.23868260069395
237,159.64375404144323
238,180.78957426171795
239,239.24716914288985
240,235.2587222205535
241,211.06099574897164
242,227.89754422856586
243,238.36883789614734
244,197.7539003153759
245,237.4969193511366
246,215.1362546519504
247,230.28272722771737
248,235.95769136254108
249,237.38321790135063
250,231.35663343565236
251,196.49986694076966
252,233.5573927694285
253,111.72630183242323
254,232.09767688283338
255,209.99715692157255
256,240.1592500049428
257,176.96265572333647
258,238.24073551549867
259,238.31427218745117
260,182.07406788830446
261,240.4454925952386
262,234.1076447566905
263,219.09329177956613
264,236.82179909665322
265,235.19120052543587
266,232.89845824544545
267,192.4402860049778
268,240.332082738403
269,185.14471850011896
270,169.41663676834668
271,232.63724318363376
272,166.48453128178554
273,232.32336803957236
274,237.83598987635787
275,125.11251558093501
276,160.52811626697
277,232.09415773470067
278,231.84227268607629
279,233.97723416808117
280,179.46701313011977
281,233.51088421798252
282,174.37401633723658
283,231.90150455231722
284,201.3723469319165
285,229.58853221218018
286,236.79601434687083
287,237.97435149607946
288,221.78611856675994
289,235.81788435099855
290,237.64474129863902
291,232.77654404887585
292,234.31812773896567
293,237.87829733378535
294,235.82270595435338
295,241.36669516851958
296,232.29095543550886
297,234.7310127230568
298,218.8256656178458
299,235.77094459010644
300,237.5268604331021
301,237.56413578691857
302,229.23101560154828
303,238.13478850226318
304,237.29490219665612
305,189.39624059370945
306,237.89595837228393
307,233.97467472093817
308,222.89626282856437
309,229.2936350686932
310,234.67472959816607
311,236.48391204623783
312,232.05942881448124
313,235.45809846942976
314,180.0728277644647
315,241.29036613255943
316,235.06188900835951
317,227.7867962635386
318,222.03537650626865
319,236.38506015869208
320,220.77466950662858
321,235.90726542294547
322,238.51881073642687
323,236.07348264046186
324,219.06057643352744
325,189.9927457518433
326,174.49189260537946
327,228.59353694468706
328,234.24575963334013
329,237.9997883536337
330,236.3507612061316
331,230.95733676492293
332,236.56733333988547
333,237.6295128082845
334,232.98501377838477
335,190.2082079811314
336,228.36461268105887
337,233.84913461178647
338,204.76615544913872
339,184.1203271039613
340,238.24839609066976
341,196.36449899553077
342,233.2437496229082
343,224.03906049861203
344,233.5006983255051
345,238.13201822053438
346,219.67875687887542
347,223.06031525683352
348,232.59044469397776
349,210.27268017399138
350,226.6587213031804
351,234.2343854419004
352,235.82761466319016
353,212.40125389107462
354,236.9290859865096
355,234.48158949411504
356,204.52307677153544
357,238.18916191295574
358,237.6062861045166
359,229.2290777147404
360,239.29663649508794
361,226.64995366851414
362,238.7276305934394
363,237.28544402411453
364,236.16331864922935
365,237.9758378911786
366,232.7401403442504
367,238.61726606436514
368,228.42597575682564
369,126.78262992083769
370,235.5774481220143
371,238.12935850117046
372,236.68363142843813
373,238.65946514262782
374,236.35028854435345
375,237.3878574740448
376,237.2414147491611
377,236.02419800227148
378,239.81647274332227
379,227.5273473901363
380,237.62013199088872
381,236.24155571683121
382,228.94499302433903
383,239.74163305197254
384,239.4459029070422
385,238.29921356299565
386,216.23284886904304
387,229.25763861569828
388,236.9397055568019
389,230.1241266835572
390,231.7517828508313
391,233.98163125700358
392,171.0348004254425
393,226.89635863754677
394,238.80207951693197
395,218.34315794476666
396,191.353692037024
397,238.2965379963773
398,233.8905490416024
399,236.5333751377246
400,238.3746367565146
401,233.30172698578266
402,236.1209489328076
403,205.3649563260654
404,128.00754411575926
405,211.4328642870982
406,177.82280629904415
407,237.2799768870197
408,236.29035545357027
409,234.64347102778035
410,237.46575909812375
411,235.6747665337671
412,240.06412248957412
413,236.1478002185322
414,235.55231525249854
415,237.36719975844306
416,235.85037603749
417,229.2098095063
418,237.7510084243779
419,191.33886326723606
420,225.89837120364535
421,241.55645148093072
422,231.55637900276363
423,235.69568942527735
424,213.01195420689612
425,232.2084764249028
426,181.84148184860726
427,219.33479164727166
428,236.8057065637518
429,236.1629417818828
430,235.53733560864427
431,237.92115236817455
432,230.9287756471761
433,237.56333487169724
434,177.5625384847074
435,238.9246275532863
436,236.1848049210733
437,242.29214127085302
438,238.11938167942503
439,214.2614565784202
440,235.63802878805885
441,235.20717147116957
442,233.09397544373812
443,237.64645550189363
444,205.27282362419268
445,233.15643027931324
446,238.0576476939338
447,236.16520870120067
448,215.50750749077292
449,178.47214831576377
450,241.07186137257295
451,171.6921492225926
452,224.89068418059907
453,240.16741764333884
454,237.360872577894
455,233.08346770196331
456,197.41136063374785
457,237.1771378012273
458,231.80952241425686
459,237.4226870344873
460,241.00463522578926
461,239.39315241143953
462,238.39171213581108
463,238.91018958091007
464,234.15445691532952
465,214.8027696908418
466,239.70687477984603
467,233.5083276791734
468,238.15896211560352
469,202.2681868654968
470,192.34586560860456
471,214.86491509236518
472,234.65372062058492
473,237.20607741610127
474,226.76290165920003
475,182.83780847392833
476,236.62217413985806
477,238.98297506790357
478,195.18911768222677
479,236.4370295068387
480,237.28713717940167
481,238.37068319208748
482,221.5578644054571
483,235.45366328168205
484,179.72825616661143
485,211.0636403969818
486,237.4130356060648
487,223.90399494994375
488,238.0237501790693
489,216.71094428260486
490,238.75268748605924
491,236.95692892285055
492,234.88272643568044
493,237.37736554399677
494,222.8097389359951
495,237.62790491341707
496,191.26772830891622
497,231.26216040514606
498,240.13232534195177
499,218.72752477128392
500,235.5972691079086
501,210.2696874545158
502,241.3058452782234
503,233.45667866020568
504,232.02012075351902
505,238.24532506925152
506,233.9123305591732
507,221.6134014145969
508,230.32517761320236
509,242.33366455625162
510,234.45158818931606
511,237.3954851140191
512,236.90172130922463
513,238.04489378405287
514,165.0814072239992
515,236.26480238934042
516,232.55067018920926
517,234.67385633234434
518,240.1841613099565
519,238.99411766094337
