Episode num, Episode reward
0,8.234441238731728
1,47.74072060783813
2,22.266267107284573
3,55.02901991771657
4,12.74129110096082
5,13.343712086938293
6,5.701254842955526
7,7.426555402125764
8,34.54885116512939
9,48.160430918780825
10,26.314059813696904
11,29.039950663651837
12,27.193561785717304
13,15.151900468099113
14,33.36326093632368
15,11.091337910052683
16,23.364575758491313
17,15.840830703387706
18,40.184831419952516
19,18.978269879914624
20,18.998696311596955
21,67.86742424680412
22,26.659017337015765
23,8.370324861977375
24,74.9067178783585
25,37.903143457605346
26,25.26298183219969
27,23.30116383958989
28,30.229632754446317
29,34.70464674439857
30,43.56122518278713
31,9.02068107472294
32,12.335456305009274
33,34.43574523229611
34,40.68857729315739
35,49.18695840816106
36,12.439738916682895
37,17.762652865288782
38,18.784987619392062
39,59.756267304321405
40,47.77576390044447
41,18.235139625985134
42,60.64394003359029
43,36.91302984234641
44,23.768746420186535
45,64.82576619361572
46,27.311125338121283
47,36.37655851669574
48,24.568266041047423
49,14.780717249027017
50,46.416118879678905
51,103.23872533209737
52,20.312395120269418
53,54.26499970407472
54,27.69108720906951
55,100.84447404558017
56,32.14140728823666
57,116.8685512586662
58,41.79503208374943
59,94.83323749871796
60,104.38789186847092
61,128.05030971975404
62,134.97313134022326
63,28.91149546037505
64,24.351812594065837
65,72.09319688946232
66,28.061159300039364
67,89.39983606946541
68,56.280943114905995
69,109.49686330010563
70,147.66763474272483
71,116.21943914860691
72,100.97679749876785
73,34.19981820876771
74,88.45661560262934
75,147.3448243262956
76,227.1764944003969
77,96.68115201943395
78,59.94696786893065
79,65.47636858945586
80,22.187992254914175
81,116.09759046219345
82,92.49934563722812
83,69.00857155015721
84,55.262260448461745
85,115.64758538942553
86,146.6073567833776
87,151.15344331518247
88,68.54647535257577
89,139.22625709048774
90,69.54238379900762
91,82.57464599733494
92,70.5379307659918
93,84.50633356155798
94,91.18764848987531
95,134.64196368034425
96,80.27320996775417
97,76.5629793595297
98,93.34235472611323
99,134.6484602319904
100,43.12692031604547
101,48.09233150948968
102,122.56386723398364
103,17.780744433930785
104,88.43678987367677
105,36.71172971030458
106,78.09858251809298
107,82.34763441910336
108,220.1425498630528
109,78.29370239840229
110,139.79900343547246
111,121.87771484761663
112,74.48891177820202
113,78.75328181337105
114,130.17941567610347
115,65.36209688903521
116,171.2196735753893
117,94.58003609598106
118,86.01257256209283
119,93.02619643975537
120,131.16757129096482
121,111.44377868884514
122,110.76380252985015
123,139.7125734338703
124,118.83805931364243
125,37.505999156652834
126,86.89524067773021
127,68.254744672806
128,112.15614114694297
129,83.99075045884734
130,74.18131394553657
131,156.22998571951834
132,131.54802824335493
133,131.01804088438035
134,76.65569374739185
135,91.00085756177734
136,87.67236513378799
137,52.12702262329817
138,150.57596263884048
139,107.41068238159728
140,67.8159793843599
141,50.203780672431726
142,139.24744182381235
143,70.43030403761342
144,107.33908333360391
145,119.28535989671421
146,221.64489809786403
147,203.2889030022077
148,145.04904768867837
149,89.77094010750253
150,79.3456911896872
151,130.31556650751628
152,129.11597970366856
153,115.57968014397895
154,123.91263265479623
155,83.44386892686784
156,217.96921809331647
157,156.22208463935027
158,152.22104143127842
159,160.99175436388006
160,131.24122116215545
161,125.68375701942746
162,98.131310937735
163,129.73746862071732
164,141.06464783918454
165,91.37415453481077
166,114.84220891743576
167,67.26884161418991
168,139.28601508377025
169,188.6222160991496
170,182.23850230277722
171,174.0744297915799
172,119.17321491885009
173,108.4288002282859
174,96.63714256658159
175,168.14571299034256
176,153.63766865531886
177,125.814407914217
178,170.9684029335304
179,85.08843362015072
180,137.05989992812357
181,139.73830400084833
182,95.87963163433075
183,78.13141489360936
184,117.62669736593564
185,214.8154197965704
186,109.77317582113427
187,112.46220197925207
188,46.58914829106157
189,125.91566632121841
190,92.46060089460406
191,143.1929683642256
192,129.07894408575322
193,68.73269687026836
194,179.33981357316674
195,76.61059552480567
196,55.75479537967104
197,126.44766111330614
198,196.31407845004648
199,126.01119162620434
200,73.2152587415978
201,235.305918289638
202,65.83392256045204
203,41.62936941544415
204,93.0944238426089
205,87.18087159244605
206,30.685252421139253
207,215.37924366536103
208,230.1615196719284
209,119.26375627392542
210,127.48854379647489
211,135.91723843905908
212,107.26499528444519
213,214.79864673615063
214,139.0694296825348
215,86.58031680627663
216,11.028922000278795
217,149.2583839190505
218,55.114593132230986
219,54.52515912376555
220,137.04556155283225
221,102.70327740895038
222,138.88958617634995
223,50.44023078117565
224,96.29773702232632
225,131.03667089429447
226,219.98156380450712
227,117.44192841852133
228,122.04274237840097
229,225.69247855532038
230,114.54933220717398
231,140.11469983561884
232,70.52104465112724
233,134.94288420543728
234,98.99529716513645
235,78.93825294056592
236,144.317407381066
237,97.7876363867343
238,133.05011729101847
239,41.20085405000702
240,162.31343353934295
241,58.61113539188635
242,123.33737811528276
243,131.2940717397879
244,231.29932104301994
245,92.09936623340457
246,67.45926115634023
247,189.4130388005008
248,112.39725606489175
249,128.00068536519333
250,149.6083551468758
251,204.02201853832437
252,231.54118102939222
253,122.89973209251315
254,228.8440640072062
255,39.15080884402771
256,143.99390730882516
257,144.434060660939
258,113.9912290624812
259,111.452669176814
260,82.50963139888637
261,132.45665182697292
262,156.12648876097967
263,220.6628631748871
264,115.67943208960281
265,239.49388623927774
266,24.52209421925659
267,132.5124902563976
268,229.79766919214225
269,254.6024717824178
270,233.19243752407976
271,219.33934412690857
272,119.27508462009429
273,217.0531189282816
274,114.53820379985429
275,119.16368630190733
276,153.9309308235248
277,235.65629323632874
278,212.92191566823638
279,148.4181679819014
280,212.9839718650053
281,113.98956336909052
282,172.8819534404774
283,69.95672904270141
284,236.2554742640302
285,278.78285382799726
286,116.5830870023123
287,109.95827181181103
288,232.73374880329297
289,124.88441987507352
290,174.70931246398544
291,78.51840832633205
292,145.44102458378595
293,71.70461828289106
294,73.00945541426466
295,179.082684999612
296,234.11920632804797
297,222.40484421715345
298,227.65647729684585
299,214.73584078840395
300,105.32702104021693
301,156.11172303815496
302,224.92782736623195
303,135.80226623965618
304,232.60237815498078
305,222.47462165594797
306,205.66464106060312
307,223.04626268527838
308,220.2473831260558
309,143.58520503292732
310,214.51784926248197
311,181.69020680402008
312,135.47785425287682
313,225.02760207234607
314,71.91139116222556
315,237.07190221184723
316,90.25978931853469
317,216.2722777317862
318,255.83182507150752
319,239.11731260692514
320,170.57281349007488
321,224.60117565488747
322,230.20166814613137
323,209.82956116232117
324,247.4891603585941
325,250.09299972423398
326,92.02248625992847
327,225.27394734042977
328,237.08296344815255
329,248.66674200288764
330,202.84738366046955
331,83.00145365253343
332,114.21632823554229
333,246.4193821660653
334,216.22110034352275
335,137.73575456429853
